967963;garrmechanic.db2
967964;garrmechanictype.db2
968468;garrfollowerxability.db2
968469;garrfamilyname.db2
968470;garrgivenname.db2
969309;modelnametomanifest.db2
969314;modelmanifest.db2
969941;itemeffect.db2
970979;garrfollowerlevelxp.db2
972287;pvpitem.db2
972405;charshipmentcontainer.db2
972425;charshipment.db2
973430;questline.db2
973441;questlinexquest.db2
974812;groupfindercategory.db2
974813;groupfinderactivity.db2
974814;groupfinderactivitygrp.db2
975023;trophyinstance.db2
975024;trophy.db2
975025;trophytype.db2
975279;worldbosslockout.db2
975304;garrencounter.db2
976035;garruianimraceinfo.db2
976037;garruianimclassinfo.db2
979663;spellclassoptions.db2
981564;garrfollitemset.db2
981565;spellaurarestrictionsdifficulty.db2
981566;spellaurarestrictions.db2
981569;garrfollitemsetmember.db2
981570;garrclassspec.db2
982457;itemmodifiedappearance.db2
982459;texturefiledata.db2
982461;weapontrail.db2
982462;itemappearance.db2
982804;spellpowerdifficulty.db2
982805;lfgrolerequirement.db2
982806;spellpower.db2
983298;garrbuildingplotinst.db2
984174;garrmissiontype.db2
984528;chrupgradebucketspell.db2
984529;chrupgradebucket.db2
984530;chrupgradetier.db2
984702;languagewords.db2
986320;itemtobattlepetspecies.db2
987133;itemxbonustree.db2
987134;itembonustreenode.db2
987581;phasexphasegroup.db2
988200;toy.db2
996357;holidays.db2
996358;highlightcolor.db2
996359;holidaynames.db2
996360;holidaydescriptions.db2
1000437;taxipathnode.db2
1000630;areapoi.db2
1000631;areapoistate.db2
1001907;spelllearnspell.db2
1001908;garrmissionreward.db2
1002162;spelltotems.db2
1002166;spellcastingrequirements.db2
1002186;overridespelldata.db2
1003143;spellmiscdifficulty.db2
1003144;spellmisc.db2
1007934;artifact.db2
1007937;artifactpower.db2
1014437;spellrunecost.db2
1014438;spellmechanic.db2
1019373;spellactionbarpref.db2
1020248;garrabilitycategory.db2
1027793;garrfollowerquality.db2
1028732;questpoipointclitask.db2
1028733;characterfaceboneset.db2
1028734;questobjectiveclitask.db2
1028735;questv2clitask.db2
1036203;artifactquestxp.db2
1045411;playercondition.db2
1067802;taxipath.db2
1068100;taxinodes.db2
1068162;cfg_categories.db2
1080949;cfg_configs.db2
1082876;cfg_regions.db2
1090574;objecteffectpackage.db2
1090575;objecteffectmodifier.db2
1090577;objecteffect.db2
1090578;objecteffectpackageelem.db2
1090581;objecteffectgroup.db2
1092316;soundemitters.db2
1092317;soundemitterpillpoints.db2
1092318;soundentries.db2
1092319;soundentriesadvanced.db2
1093405;areagroup.db2
1093406;areagroupmember.db2
1094006;spellvisualcoloreffect.db2
1094540;artifactunlock.db2
1095531;currencytypes.db2
1097696;heirloom.db2
1098785;lookatcontroller.db2
1101657;spellxspellvisual.db2
1108759;creaturedisplayinfo.db2
1114674;mounttype.db2
1114709;mountcapability.db2
1114715;mounttypexcapability.db2
1115949;adventurejournal.db2
1116407;artifactappearance.db2
1116408;artifactappearanceset.db2
1117084;chatprofanity.db2
1117085;namesreserved.db2
1117086;namesprofanity.db2
1117087;namesreservedlocale.db2
1117088;spammessages.db2
1117695;cameraeffect.db2
1117696;cameraeffectentry.db2
1118784;garrfollowertype.db2
1120287;uicamera.db2
1120288;uicameratype.db2
1120958;combatcondition.db2
1120959;unitcondition.db2
1120960;questinfo.db2
1121227;importpriceshield.db2
1121228;importpricequality.db2
1121229;importpricearmor.db2
1121230;importpriceweapon.db2
1121231;itempricebase.db2
1121420;chrclassesxpowertypes.db2
1121442;areaassignment.db2
1121834;spellitemenchantmentcondition.db2
1121900;journalsectionxdifficulty.db2
1121901;journalencounterxdifficulty.db2
1121943;areatriggercylinder.db2
1121973;transportphysics.db2
1122116;destructiblemodeldata.db2
1122117;namegen.db2
1125220;garrmissiontexture.db2
1125666;creaturemovementinfo.db2
1125667;currencycategory.db2
1127327;spellkeyboundoverride.db2
1130095;glyphslot.db2
1130268;durabilityquality.db2
1131315;creaturetype.db2
1131322;creatureimmunities.db2
1132538;liquidmaterial.db2
1132761;scenariostep.db2
1133525;spellprocsperminutemod.db2
1133526;spellprocsperminute.db2
1133711;researchfield.db2
1133729;researchbranch.db2
1133731;artifactpowerlink.db2
1134085;spellflyoutitem.db2
1134087;itemdisenchantloot.db2
1134089;spellcasttimes.db2
1134090;researchproject.db2
1134091;researchsite.db2
1134413;journalencountersection.db2
1134576;itemspecoverride.db2
1134579;worldmapoverlay.db2
1134583;cinematicsequences.db2
1134584;spellradius.db2
1134585;questsort.db2
1134586;totemcategory.db2
1135058;lfgdungeongroup.db2
1135072;resistances.db2
1135120;itemspec.db2
1135238;guildperkspells.db2
1135239;spellreagentscurrency.db2
1135240;worldelapsedtimer.db2
1135325;languages.db2
1137422;rulesetraidoverride.db2
1137828;spellduration.db2
1137829;spelldispeltype.db2
1138116;gametables.db2
1138458;garrmssnbonusability.db2
1138619;consolescripts.db2
1139047;questmoneyreward.db2
1139062;scenario.db2
1139378;questxp.db2
1139443;questv2.db2
1139906;spellinterrupts.db2
1139924;spellcooldowns.db2
1139929;spellshapeshift.db2
1139939;spellcategories.db2
1139940;spellscaling.db2
1139952;spellauraoptions.db2
1139989;spelleffectscaling.db2
1139993;spelltargetrestrictions.db2
1140004;spelldescriptionvariables.db2
1140011;spellequippeditems.db2
1140079;spelllevels.db2
1140088;spelleffect.db2
1140089;spell.db2
1140189;itemclass.db2
1140477;spellproceduraleffect.db2
1140479;spellvisualanim.db2
1140480;spellvisualkiteffect.db2
1140686;transportanimation.db2
1140687;transportrotation.db2
1140758;stationery.db2
1141065;scenarioevententry.db2
1141728;scalingstatdistribution.db2
1146690;itemdisplayxuicamera.db2
1146691;racialmounts.db2
1146692;creaturedispxuicamera.db2
1146698;creaturedisplayinfotrn.db2
1146819;spellflyout.db2
1146820;spellrange.db2
1237434;soundkit.db2
1237435;soundkitentry.db2
1237436;soundkitadvanced.db2
1237437;barbershopstyle.db2
1237438;journalinstance.db2
1237439;auctionhouse.db2
1237440;itemlimitcategory.db2
1237441;itemrandomproperties.db2
1237591;charstartoutfit.db2
1237592;itemrandomsuffix.db2
1237638;friendshiprepreaction.db2
1237639;friendshipreputation.db2
1237753;unitpowerbar.db2
1239842;weapontrailparam.db2
1239843;weapontrailmodeldef.db2
1239844;shadowyeffect.db2
1240335;specializationspells.db2
1240336;journalencounter.db2
1240344;mailtemplate.db2
1240406;skillraceclassinfo.db2
1240935;skillline.db2
1247926;itemchildequipment.db2
1248126;itemappearancexuicamera.db2
1251506;positionerstate.db2
1251523;positioner.db2
1251533;positionerstateentry.db2
1251882;questpoiblob.db2
1251883;questpoipoint.db2
1251960;questobjective.db2
1252503;paperdollitemframe.db2
1256914;charhairgeosets.db2
1260179;achievement.db2
1260801;conversationline.db2
1261405;artifactpowerrank.db2
1261406;uicamfbacktransmogchrrace.db2
1261407;uicamfbacktransmogweapon.db2
1261603;spellactivationoverlay.db2
1261604;itemsubclass.db2
1263817;criteria.db2
1263818;criteriatree.db2
1264997;creaturedisplayinfoextra.db2
1266022;powertype.db2
1266277;gameobjectdisplayinfo.db2
1266278;skilllineability.db2
1266427;stringlookups.db2
1266429;itemdisplayinfo.db2
1266540;animkitpriority.db2
1266541;loadingscreens.db2
1266542;soundoverride.db2
1266737;gameobjectartkit.db2
1266937;animkitbonesetalias.db2
1266941;worldstatezonesounds.db2
1267065;soundambienceflavor.db2
1267066;soundfilterelem.db2
1267067;vocaluisounds.db2
1267068;weaponswingsounds2.db2
1267069;worldchunksounds.db2
1267070;adventuremappoi.db2
1267335;manifestinterfacetocdata.db2
1267336;phaseshiftzonesounds.db2
1267497;chrclasstitle.db2
1267498;chrclassvillain.db2
1267645;modifiertree.db2
1267647;footstepterrainlookup.db2
1267648;weaponimpactsounds.db2
1268903;spellspecialuniteffect.db2
1268904;unitbloodlevels.db2
1270147;glyphbindablespell.db2
1270315;itemrangeddisplayinfo.db2
1271600;pagetextmaterial.db2
1271601;soundfilter.db2
1273408;itemsearchname.db2
1275869;prestigelevelinfo.db2
1277738;itemdamagetwohand.db2
1277739;itemdamageonehandcaster.db2
1277740;itemdamageammo.db2
1277741;itemarmorshield.db2
1277742;itemdamagetwohandcaster.db2
1277743;itemdamageonehand.db2
1277744;journalitemxdifficulty.db2
1278176;decalproperties.db2
1278177;gmsurveycurrentsurvey.db2
1278178;gmsurveyquestions.db2
1278179;itembagfamily.db2
1278239;componenttexturefiledata.db2
1278398;environmentaldamage.db2
1278399;itemmodifiedappearanceextra.db2
1279099;declinedwordcases.db2
1279100;declinedword.db2
1279414;camerashakes.db2
1279415;deaththudlookups.db2
1279416;screenlocation.db2
1279417;soundproviderpreferences.db2
1279739;outlineeffect.db2
1279740;vehicleuiindicator.db2
1279741;vehicleuiindseat.db2
1280614;itemdisplayinfomaterialres.db2
1280615;spellauravisxchrspec.db2
1280616;spellauravisibility.db2
1280617;spellicon.db2
1280618;spellshapeshiftform.db2
1280619;spellcategory.db2
1280620;spellfocusobject.db2
1282621;npcsounds.db2
1282622;questfactionreward.db2
1283018;castableraidbuffs.db2
1283019;durabilitycosts.db2
1283020;gmsurveysurveys.db2
1283021;itemarmorquality.db2
1283022;itemarmortotal.db2
1283023;itemgroupsounds.db2
1283024;emotestextdata.db2
1283025;gmsurveyanswers.db2
1284817;animreplacementset.db2
1284818;armorlocation.db2
1284819;bankbagslotprices.db2
1284820;particlecolor.db2
1284821;unitblood.db2
1284822;terraintypesounds.db2
1284823;locktype.db2
1285009;journaltierxinstance.db2
1286524;emotestextsound.db2
1286525;guildcoloremblem.db2
1286526;guildcolorbackground.db2
1286527;guildcolorborder.db2
1294214;cinematiccamera.db2
1294215;dungeonmapchunk.db2
1294216;helmetgeosetvisdata.db2
1294217;material.db2
1300872;animkitconfig.db2
1300873;animkitconfigboneset.db2
1301100;animreplacement.db2
1301101;tradeskillcategory.db2
1301141;servermessages.db2
1301154;moviefiledata.db2
1301155;journalencountercreature.db2
1302238;itemvisualeffects.db2
1302239;loadingscreentaxisplines.db2
1302240;itempetfood.db2
1302846;characterloadoutitem.db2
1302847;gameobjectdiffanimmap.db2
1302848;pvptalentunlock.db2
1302849;screeneffect.db2
1302850;tactkey.db2
1302851;tactkeylookup.db2
1302852;itemsubclassmask.db2
1302853;pvptalent.db2
1304323;animkit.db2
1304324;animkitsegment.db2
1304325;dissolveeffect.db2
1305311;chrraces.db2
1306188;chrclassracesex.db2
1307153;rewardpackxcurrencytype.db2
1307154;pvpreward.db2
1307155;rewardpackxitem.db2
1307156;rewardpack.db2
1307288;soundkitfallback.db2
1307289;soundkitchild.db2
1307290;terrainmaterial.db2
1308056;footprinttextures.db2
1308057;groundeffectdoodad.db2
1308058;liquidobject.db2
1308499;groundeffecttexture.db2
1308501;lightskybox.db2
1308502;soundbusname.db2
1310245;randproppoints.db2
1310246;soundbus.db2
1310248;spelleffectemission.db2
1310249;terraintype.db2
1310251;zoneintromusictable.db2
1310253;zonelight.db2
1310254;zonemusic.db2
1310255;world_pvp_area.db2
1310256;zonelightpoint.db2
1310628;soundambience.db2
1310630;worldmaptransforms.db2
1313612;sourceinfo.db2
1314689;itemsetspell.db2
1315630;areatriggersphere.db2
1316515;chrclassuidisplay.db2
1320358;itembonuslistleveldelta.db2
1323185;creaturedifficulty_internal.db2
1323187;itemcurrencycost_internal.db2
1323188;itemchildequipment_internal.db2
1323189;itemmodifiedappearance_internal.db2
1323191;questv2_internal.db2
1323192;scenescriptpackage_internal.db2
1323193;soundkit_internal.db2
1323194;spellaurarestrictions_internal.db2
1323195;spellauraoptions_internal.db2
1323196;spellcastingrequirements_internal.db2
1323197;spellactivationoverlay_internal.db2
1323198;spellauravisibility_internal.db2
1323199;spellcategories_internal.db2
1323200;spellcooldowns_internal.db2
1323201;spellclassoptions_internal.db2
1323203;spelleffectgroupsize_internal.db2
1323205;spellequippeditems_internal.db2
1323206;spelleffect_internal.db2
1323207;spellinterrupts_internal.db2
1323210;spelllearnspell_internal.db2
1323211;spellmisc_internal.db2
1323212;spellpower_internal.db2
1323213;spellmissile_internal.db2
1323214;spelllevels_internal.db2
1323216;spellreagents_internal.db2
1323217;spellshapeshift_internal.db2
1323218;spellscaling_internal.db2
1323219;spellreagentscurrency_internal.db2
1323220;spelltotems_internal.db2
1323222;spelltargetrestrictions_internal.db2
1323224;spellxspellvisual_internal.db2
1323225;wbaccesscontrollist_internal.db2
1323226;wbcertwhitelist_internal.db2
1323227;creature_internal.db2
1323228;gameobjects_internal.db2
1323229;item_internal.db2
1323230;scenario_internal.db2
1323231;spell_internal.db2
1323241;wmominimaptexture.db2
1324299;achievement_category.db2
1325205;itemeffect_internal.db2
1325207;itemspecoverride_internal.db2
1325208;itemxbonustree_internal.db2
1327082;scheduledinterval.db2
1327083;scheduledworldstate.db2
1327084;scheduledworldstategroup.db2
1328719;seamlesssite.db2
1328721;textureblendset.db2
1329070;tradeskillitem.db2
1332554;areatriggerbox.db2
1332556;movie.db2
1332557;powerdisplay.db2
1332558;worldstateexpression.db2
1332559;itemnamedescription.db2
1332686;creaturedisplayinfocond.db2
1333161;garrtype.db2
1334669;lightparams.db2
1336651;invasionclientdata.db2
1337833;modelfiledata.db2
1338702;transformmatrix.db2
1339818;lfgdungeonsgroupingmap.db2
1339819;movievariation.db2
1339820;pvpdifficulty.db2
1340661;npcmodelitemslotdisplayinfo.db2
1343308;cameramode.db2
1343310;spellchaineffects.db2
1343311;weather.db2
1343312;worldeffect.db2
1343313;exhaustion.db2
1343386;charbaseinfo.db2
1343388;questfeedbackeffect.db2
1343390;chrspecialization.db2
1343594;worldmapcontinent.db2
1343595;factiongroup.db2
1343596;worldstateui.db2
1343602;emotes.db2
1343603;gemproperties_internal.db2
1343604;gemproperties.db2
1343605;itemvisuals.db2
1343606;lfgdungeonexpansion.db2
1343608;lock.db2
1343609;itemset.db2
1344281;characterloadout.db2
1344466;creaturesounddata.db2
1344467;journalencounteritem.db2
1344761;keystoneaffix.db2
1345272;gameobjectdisplayinfoxsoundkit.db2
1345274;glyphproperties.db2
1345276;summonproperties.db2
1345278;chatchannels.db2
1345447;vehicleseat.db2
1345969;criteriatreexeffect.db2
1345970;garrfollsupportspell.db2
1347271;dungeonmap.db2
1347273;emotestext.db2
1347274;minortalent.db2
1347275;spelllabel.db2
1347276;spelllabel_internal.db2
1347277;videohardware.db2
1347279;dungeonencounter.db2
1348282;fullscreeneffect.db2
1348283;helmetanimscaling.db2
1348558;phase.db2
1349053;componentmodelfiledata.db2
1349054;chartitles.db2
1349056;journaltier.db2
1349477;map.db2
1351351;creaturefamily.db2
1352127;difficulty.db2
1352378;areatriggeractionset.db2
1353545;areatable.db2
1354401;areatrigger.db2
1354772;garrencountersetxencounter.db2
1355528;wmoareatable.db2
1359096;garrmissionxfollower.db2
1360262;charcomponenttexturelayouts.db2
1360263;charcomponenttexturesections.db2
1360265;battlemasterlist.db2
1361029;garrfollowersetxfollower.db2
1361030;garrtalenttree.db2
1361031;chrclasses.db2
1361032;garrtalent.db2
1361033;lfgdungeons.db2
1361579;factiontemplate.db2
1361972;faction.db2
1362771;spellitemenchantment.db2
1365366;charsections.db2
1365368;creaturemodeldata.db2
1367865;bountyset.db2
1367866;bounty.db2
1367868;mapdifficulty.db2
1368021;gametips.db2
1368621;vehicle.db2
1369062;talent.db2
1369425;worldsafelocs.db2
1369752;characterfacialhairstyles.db2
1371380;liquidtype.db2
1373459;bannedaddons.db2
1374382;worldmaparea.db2
1374383;worldstate.db2
1375431;animationdata.db2
1375433;animkitboneset.db2
1375435;mapdifficultyxcondition.db2
1375579;light.db2
1375580;lightdata.db2
1375798;charbasesection.db2
1375799;filedatacomplete.db2
1375800;gluescreenemote.db2
1375801;manifestinterfacedata.db2
1375802;manifestmp3.db2
1375803;manifestinterfaceactionicon.db2
1375804;manifestinterfaceitemicon.db2
1375805;startup_strings.db2
1376210;artifactcategory.db2
1376212;transmogsetitem.db2
1376213;transmogset.db2
1378590;itemlimitcategorycondition.db2
1380674;garrclassspecplayercond.db2
1387381;edgegloweffect.db2
1387382;scheduleduniquecategory.db2
1387383;scheduledworldstatexuniquecat.db2
1388724;scheduledworldstatexuniqcat.db2
1391531;garrmechanicsetxmechanic.db2
1394275;pvpbrackettypes.db2
1394440;globalstrings.db2
1398251;broadcasttext_internal.db2
1398908;ribbonquality.db2
1399953;modelribbonquality.db2
1405568;phase_internal.db2
1405569;scalingstatdistribution_internal.db2
1405665;itemcontextpickerentry.db2
1412636;garrfolloweruicreature.db2
1416756;bonewindmodifiers.db2
1416758;garrstring.db2
1445708;uimappoi.db2
1465903;cloakdampening.db2
1465904;modelanimcloakdampening.db2
1467254;bonewindmodifiermodel.db2
1523183;spelleffectextra.db2
1525607;beameffect.db2
1537162;areafarclipoverride.db2
1548213;uimodelscenecamera.db2
1548214;uimodelsceneactor.db2
1548215;uimodelscene.db2
1548216;uimodelsceneactordisplay.db2
1559807;animkitreplacement.db2
1572314;garritemlevelupgradedata.db2
1572924;itemsparse.db2
1573634;questxgroupactivity.db2
1576116;transmogsetgroup.db2
1576117;mountxdisplay.db2
1581183;paragonreputation.db2
1585723;pvpbrawl.db2
1586882;creaturedisplayinfoevt.db2
1587151;managedworldstateinput.db2
1587153;contribution.db2
1587155;managedworldstatebuff.db2
1587158;creaturexcontribution.db2
1587159;managedworldstate.db2
1588911;itemlevelselector.db2
1589454;transmogholiday.db2
1590224;hotfix.db2
1591098;pvpscalingeffecttype.db2
1591100;pvpscalingeffect.db2
1592470;celestialbody.db2
1597466;mapcelestialbody.db2
1597467;artifactpowerpicker.db2
1598732;soundbusoverride.db2
1600114;artifacttier.db2
1604265;startupfiles.db2
1608484;unittestsparse.db2
1611874;chrcustomization.db2
1624933;itemlevelselectorqualityset.db2
1624937;itemlevelselectorquality.db2
1634480;virtualattachmentcustomization.db2
1634482;virtualattachment.db2
1661584;commentatortrackedcooldown.db2
1664251;commentatorstartlocation.db2
1665033;soundkitname.db2
1671256;relictalent.db2
1685317;spellvisualevent.db2
1693131;soundenvelope.db2
1709409;configurationwarning.db2
1710117;missiletargeting.db2
1710672;alliedrace.db2
1712172;sdreplacementmodel.db2
1712174;filepaths.db2
1716803;relicslottierrequirement.db2
1719707;maploadingscreen.db2
1720141;creaturedisplayinfogeosetdata.db2
1720145;alliedraceracialability.db2
1722928;journalencounterxmaploc.db2
1724949;spellxdescriptionvariables.db2
1729546;uiexpansiondisplayinfoicon.db2
1729547;uiexpansiondisplayinfo.db2
1758036;scenescriptglobaltext.db2
1758037;scenescripttext.db2
1776833;sandboxscaling.db2
1781056;spellsparse.db2
1797864;zonestory.db2
1802988;battlepetdisplayoverride.db2
1805807;itembonuslist.db2
1815417;characterserviceinfo.db2
1846040;azeritepowersetmember.db2
1846043;azeritetierunlock.db2
1846044;azeritepower.db2
1846046;azeriteempowereditem.db2
1846048;azeriteitem.db2
1864302;creaturexdisplayinfo.db2
1888495;spelleffectautodescription.db2
1891534;pvptalentcategory.db2
1915395;azeriteitemmilestonepower.db2
1934603;currencycontainer.db2
1937227;areatriggercreateproperties.db2
1937326;expectedstat.db2
1939843;clientsceneeffect.db2
1950197;pvptalentslotunlock.db2
1953326;numtalentsatlevel.db2
1954391;siegeableproperties.db2
1957202;uimapart.db2
1957204;uimapgroupmember.db2
1957206;uimap.db2
1957208;uimapartstylelayer.db2
1957210;uimaparttile.db2
1957212;worldmapoverlaytile.db2
1957217;uimapxmapart.db2
1957219;uimapassignment.db2
1962930;contenttuning.db2
1965589;multitransitionproperties.db2
1965591;weatherxparticulate.db2
1965592;multistateproperties.db2
1969773;expectedstatmod.db2
1983274;bonusroll.db2
1983276;uiwidgetvisualization.db2
1983278;uiwidget.db2
1983637;broadcasttextsoundstate.db2
1983638;broadcasttextvostate.db2
1983639;uiwidgetconstantsource.db2
1983640;uiwidgetdatasource.db2
1983641;uiwidgetstringsource.db2
1989276;uitextureatlaselement.db2
1989363;uicanvas.db2
1990283;spellname.db2
1993323;uipartypose.db2
1995523;hotfixes.db2
2003383;lightning.db2
2006972;uimapfogofwar.db2
2006973;uimapfogofwarvisualization.db2
2029780;artifactitemtotransmog.db2
2030690;uimaplink.db2
2031607;campaign.db2
2031611;campaignxcondition.db2
2036722;campaignxquestline.db2
2053913;particulatesound.db2
2056369;ssaosettings.db2
2057624;specsetmember.db2
2060639;modelproperties.db2
2066871;pvptier.db2
2066958;occluder.db2
2066959;occludernode.db2
2067238;specializationspellsdisplay.db2
2098645;communityicon.db2
2115224;occluderlocation.db2
2123730;areaconditionaldata.db2
2123783;mythicplusseasonrewardlevels.db2
2130654;contenttuningdescription.db2
2140223;aoibox.db2
2143633;contributionstyle.db2
2143634;contributionstylecontainer.db2
2166900;broadcasttextduration.db2
2175218;cloneeffect.db2
2178102;talenttab.db2
2179604;petloyalty.db2
2179609;petpersonality.db2
2179610;skilllinecategory.db2
2179613;stableslotprices.db2
2261065;liquidtypextexture.db2
2322531;uiwidgetmap.db2
2358574;itemfallbackvisual.db2
2388725;charsectioncondition.db2
2399695;transmogdefaultlevel.db2
2400282;mythicplusseason.db2
2428696;spellclutterareaeffectcounts.db2
2428697;spellclutterkitdistances.db2
2428698;spellclutterweapontraildist.db2
2428705;pathedge.db2
2428707;spellclutterframerates.db2
2428708;spellclutterimpactmodelcounts.db2
2428733;spellcluttermissiledist.db2
2433582;gradienteffect.db2
2446322;azeritetierunlockset.db2
2470695;pvpseasonrewardlevels.db2
2478235;loadingscreenskin.db2
2499852;barrageeffect.db2
2564314;azeriteunlockmapping.db2
2565222;waterfalldata.db2
2565258;waypointedge.db2
2565265;waypointnode.db2
2618823;spelloverridename.db2
2620904;spellcraftui.db2
2734754;guildemblem.db2
2740907;uiwidgetvistypedatareq.db2
2820850;waypointsafelocs.db2
2821752;helmetgeosetdata.db2
2829665;azeriteessence.db2
2829666;azeriteessencepower.db2
2909769;guildtabardbackground.db2
2910470;guildtabardemblem.db2
2920485;guildtabardborder.db2
2921008;guildshirtbackground.db2
2921475;guildshirtborder.db2
2922072;gameclockdebug.db2
2923510;mountequipment.db2
2924997;itembonuslistwarforgeleveldelta.db2
2960122;uisplashscreen.db2
2960257;contenttuningxexpectedstatmod.db2
2965645;challengemodeitembonusoverride.db2
2966426;pvpseason.db2
2976765;contenttuningxexpected.db2
2991315;mawpower.db2
2992916;pvpscoreboardcellinfo.db2
2992917;pvpscoreboardcolumnheader.db2
2992918;pvpscoreboardlayout.db2
2992919;pvpstat.db2
2997952;mawpowerrarity.db2
3025306;itembonuslistgroupentry.db2
3026822;itembonussequencespell.db2
3032554;creaturespelldata.db2
3043873;itemvisualsxeffect.db2
3055692;cfg_timeeventregiongroup.db2
3055696;charstartkit.db2
3055733;creaturelabel.db2
3055738;creaturexuiwidgetset.db2
3055749;enumeratedstring.db2
3055759;garrmissionset.db2
3055768;itembonustree.db2
3055890;spellauranames.db2
3055891;spelldiminish.db2
3055892;spelleffectnames.db2
3055899;spellscript.db2
3055901;spellscripttext.db2
3055910;timeeventdata.db2
3055924;uicamfbacktalkingheadchrrace.db2
3055925;uiwidgetset.db2
3063174;screeneffecttype.db2
3067644;commentatorindirectspell.db2
3069763;garrtalentrank.db2
3076928;tiertransition.db2
3081207;rafactivity.db2
3147968;azeritelevelinfo.db2
3148050;azeriteknowledgemultiplier.db2
3153990;animamaterial.db2
3177687;itemxitemeffect.db2
3182424;uiiteminteraction.db2
3195518;garrtalentresearch.db2
3195601;garrtaltreexgarrtalresearch.db2
3220711;corruptioneffects.db2
3256786;ropeeffect.db2
3286804;animacylinder.db2
3286805;animacable.db2
3305399;garrautocombatant.db2
3305400;garrautospell.db2
3307335;garrautospelleffect.db2
3311370;loretext.db2
3311405;vehiclepoitype.db2
3384247;chrcustomizationoption.db2
3384313;chrmodel.db2
3384973;covenant.db2
3386363;uiwidgetxwidgetset.db2
3386486;modifiedcraftingcategory.db2
3386487;modifiedcraftingreagentitem.db2
3386488;modifiedcraftingreagentslot.db2
3386490;modifiedreagentitem.db2
3390955;mcrslotxmcrcategory.db2
3390956;modifiedcraftingspellslot.db2
3396285;particulate.db2
3405438;gameparameter.db2
3405439;rtpc.db2
3405440;rtpcdata.db2
3405441;soundparameter.db2
3448517;questxuiquestdetailstheme.db2
3448518;uiquestdetailstheme.db2
3450453;chrcustomizationreq.db2
3450554;chrcustomizationchoice.db2
3456171;chrcustomizationgeoset.db2
3459652;chrcustomizationmaterial.db2
3460181;chrcustomizationboneset.db2
3460182;chrcustomizationcondmodel.db2
3460183;chrcustomizationskinnedmodel.db2
3463337;chrcustomizationconversion.db2
3476011;globaltable_playercondition.db2
3479846;loretextpublic.db2
3488582;uichromietimeexpansioninfo.db2
3488583;soulbind.db2
3490304;chrracexchrmodel.db2
3490472;soulbinduidisplayinfo.db2
3491563;beckontrigger.db2
3500241;runeforgelegendaryability.db2
3501705;terraincolorgradingramp.db2
3501965;conditionalcontenttuning.db2
3502042;uicovenantability.db2
3502043;uicovenantpreview.db2
3507821;chrraceracialability.db2
3509132;uicovenantdisplayinfo.db2
3512765;chrcustomizationelement.db2
3514438;garrtalentcost.db2
3526439;chrcustomizationcategory.db2
3527889;extraabilityinfo.db2
3534056;garrtalentmappoi.db2
3536417;chrmodeltexturetarget.db2
3548976;chrmodeltexturelayer.db2
3549053;spellmemorizecost.db2
3556601;uiscriptedanimationeffect.db2
3565753;gameobjectanimgroupmember.db2
3566562;chrmodelmaterial.db2
3580359;chrcustomizationreqchoice.db2
